time,Voltage (V)
1574191842.2318435,3.1970754
1574191843.5984826,3.1971133
1574191844.9655223,3.19716
1574191846.332924,3.1972016
1574191847.7010505,3.197242
1574191849.0671952,3.1972862
1574191850.4351315,3.1973266
1574191851.8023434,3.197367
1574191853.169798,3.1974099
1574191854.5380926,3.197449
1574191855.9600775,3.1974945
1574191857.3271604,3.1975349
1574191858.6923413,3.1975752
1574191860.0601525,3.1976182
1574191861.42787,3.1976585
1574191862.795741,3.1976989
1574191864.1746142,3.1977444
1574191865.5416307,3.1977822
1574191866.9089987,3.1978239
1574191868.275203,3.1978643
1574191869.6430767,3.1979059
1574191871.0110207,3.1979463
1574191872.3798254,3.1979867
1574191873.7466238,3.1980271
1574191875.1131816,3.1980675
1574191876.4883618,3.1981091
1574191877.85351,3.1981483
1574191879.2203891,3.1981899
1574191880.587276,3.1982316
1574191881.9536972,3.1982694
1574191883.3205807,3.1983111
1574191884.692621,3.1983515
1574191886.060004,3.1983919
1574191887.4271634,3.198431
1574191888.807179,3.1984689
1574191890.1759682,3.198508
1574191891.5421567,3.1985497
1574191892.910075,3.19859
1574191894.278254,3.1986279
1574191895.6453993,3.1986696
1574191897.0125442,3.1987062
1574191898.3796268,3.1987466
1574191899.7466822,3.1987882
1574191901.1147716,3.1988286
1574191902.4824822,3.1988652
1574191903.8490777,3.1989056
1574191905.2167795,3.1989435
1574191906.5843544,3.1989813
1574191907.949396,3.1990205
1574191909.3156285,3.1990596
1574191910.6840022,3.1990987
1574191912.0571156,3.1991366
1574191913.4251974,3.199177
1574191914.7934215,3.1992174
1574191916.1607676,3.1992565
1574191917.5281541,3.1992931
1574191918.8941388,3.1993297
1574191920.2596796,3.1993701
1574191921.6255503,3.1994067
1574191922.9937859,3.1994483
1574191924.3614628,3.1994849
1574191925.7287865,3.1995241
1574191927.09435,3.1995581
1574191928.4613554,3.1995998
1574191929.8287392,3.1996364
1574191931.195267,3.1996743
1574191932.5611844,3.1997109
1574191933.9290643,3.19975
1574191935.2971077,3.1997879
1574191936.6648638,3.1998245
1574191938.0343966,3.1998623
1574191939.401461,3.1999015
1574191940.7694075,3.1999406
1574191942.1503756,3.1999734
1574191943.5174518,3.2000125
1574191944.8848853,3.2000529
1574191946.2528367,3.200087
1574191947.6200047,3.2001261
1574191948.9969873,3.200164
1574191950.3641038,3.2002006
1574191951.7303133,3.2002334
1574191953.0975904,3.2002713
1574191954.4652247,3.2003117
1574191955.8432803,3.2003483
1574191957.2098265,3.2003874
1574191958.576718,3.200419
1574191959.9430914,3.2004568
1574191961.3109322,3.2004934
1574191962.6760092,3.2005313
1574191964.0431807,3.2005641
1574191965.4090037,3.2006032
1574191966.7746372,3.2006386
1574191968.1409004,3.2006752
1574191969.5096085,3.2007118
1574191970.877138,3.2007497
1574191972.2432168,3.2007863
1574191973.6106176,3.2008216
1574191974.9772892,3.2008519
1574191976.344593,3.2008923
1574191977.7116742,3.2009301
1574191979.0984948,3.2009604
1574191980.46581,3.2009996
1574191981.83265,3.2010336
1574191983.201783,3.2010715
1574191984.5688524,3.2011094
1574191985.9344416,3.2011435
1574191987.302217,3.2011788
1574191988.6678727,3.2012141
1574191990.0358012,3.2012482
1574191991.4035275,3.2012823
1574191992.7691844,3.2013214
1574191994.1365778,3.201353
1574191995.503285,3.2013883
1574191996.8708737,3.2014249
1574191998.2384346,3.2014603
1574191999.6058502,3.2014931
1574192000.9707913,3.2015272
1574192002.3379636,3.2015638
1574192003.7042227,3.2015991
1574192005.0711365,3.2016319
1574192006.4391909,3.201666
1574192007.806986,3.2017039
1574192009.1738644,3.201738
1574192010.5421402,3.2017733
1574192011.907978,3.2018061
1574192013.2755601,3.2018415
1574192014.6513283,3.2018743
1574192016.0174694,3.2019096
1574192017.382335,3.2019437
1574192018.7507687,3.201979
1574192020.118819,3.2020106
1574192021.4876096,3.2020447
1574192022.855047,3.20208
1574192024.22294,3.2021116
1574192025.5900955,3.2021482
1574192026.9600992,3.202181
1574192028.3286812,3.2022151
1574192029.6972582,3.2022491
1574192031.063029,3.2022794
1574192032.4301934,3.2023173
1574192033.7962377,3.2023501
1574192035.1629772,3.2023842
1574192036.5308692,3.202417
1574192037.8979948,3.2024498
1574192039.2652106,3.2024852
1574192040.632512,3.202518
1574192041.9998622,3.2025546
1574192043.3747258,3.2025836
1574192044.742017,3.2026152
1574192046.1076534,3.2026505
1574192047.4732966,3.2026821
1574192048.8395545,3.2027149
1574192050.204656,3.2027502
1574192051.5715165,3.2027843
1574192052.9370596,3.2028133
1574192054.302281,3.2028474
1574192055.6673124,3.202879
1574192057.0335803,3.2029143
1574192058.4003792,3.2029433
1574192059.7678952,3.2029774
1574192061.1355288,3.203009
1574192062.5191677,3.2030431
1574192063.895919,3.2030721
1574192065.2640052,3.2031074
1574192066.631912,3.2031402
1574192067.998496,3.2031731
1574192069.3662462,3.2032059
1574192070.733382,3.2032387
1574192072.1012013,3.203269
1574192073.4694567,3.2033005
1574192074.837302,3.2033346
1574192076.204523,3.2033662
1574192077.5726068,3.2033952
1574192078.9416413,3.203428
1574192080.307592,3.2034596
1574192081.6749117,3.2034924
1574192083.0407758,3.2035265
1574192084.406862,3.2035593
1574192085.7748313,3.2035896
1574192087.1423438,3.2036199
1574192088.5095255,3.2036514
1574192089.876446,3.2036805
1574192091.2431479,3.203712
1574192092.6105292,3.2037448
1574192093.9768646,3.2037764
1574192095.3424501,3.2038092
1574192096.7097318,3.2038395
1574192098.0752227,3.2038723
1574192099.4550602,3.2039026
1574192100.8218448,3.2039316
1574192102.1891422,3.2039657
1574192103.5568492,3.2039947
1574192104.9245589,3.2040263
1574192106.2919002,3.2040566
1574192107.6590085,3.2040894
1574192109.0258992,3.204121
1574192110.393165,3.2041525
1574192111.761102,3.2041828
1574192113.1282892,3.2042093
1574192114.4956095,3.2042447
1574192115.8626988,3.204275
1574192117.22923,3.2043052
1574192118.59621,3.2043355
1574192119.9616857,3.2043658
1574192121.3290057,3.2043949
1574192122.6958508,3.2044264
1574192124.0630243,3.2044554
1574192125.4303293,3.204487
1574192126.8039281,3.2045173
1574192128.1719966,3.2045463
1574192129.53908,3.2045779
1574192130.9069662,3.2046094
1574192132.274746,3.2046385
1574192133.64194,3.20467
1574192135.0093486,3.2046978
1574192136.3764164,3.2047256
1574192137.7421725,3.2047584
1574192139.117745,3.2047836
1574192140.4856725,3.2048152
1574192141.8537934,3.204848
1574192143.2193084,3.2048783
1574192144.5866902,3.2049061
1574192145.9569144,3.2049376
1574192147.324884,3.2049641
1574192148.6913996,3.2049969
1574192150.0589745,3.2050247
1574192151.4262977,3.2050563
1574192152.7933507,3.2050828
1574192154.1604068,3.2051143
1574192155.5268173,3.2051396
1574192156.8938508,3.2051698
1574192158.2617009,3.2052001
1574192159.628517,3.2052292
1574192160.9961302,3.2052607
1574192162.3638875,3.2052885
1574192163.7318604,3.2053175
1574192165.0992556,3.2053466
1574192166.4663436,3.2053743
1574192167.8422287,3.2054046
1574192169.2111363,3.2054336
1574192170.586233,3.2054589
1574192171.9539242,3.2054904
1574192173.3224518,3.2055195
1574192174.6897464,3.2055472
1574192176.057465,3.2055763
1574192177.4445152,3.2056053
1574192178.822683,3.2056356
1574192180.1900651,3.2056634
1574192181.564923,3.2056937
1574192182.9307642,3.2057189
1574192184.3079286,3.2057505
1574192185.6761382,3.205777
1574192187.0439851,3.205806
1574192188.4126587,3.205835
1574192189.7803822,3.2058641
1574192191.1466928,3.205888
1574192192.5141003,3.2059209
1574192193.8811636,3.2059486
1574192195.249501,3.2059751
1574192196.6166818,3.2060016
1574192197.9824781,3.2060319
1574192199.3484483,3.2060597
1574192200.7157917,3.2060849
1574192202.0827415,3.206114
1574192203.4488137,3.2061417
1574192204.8267643,3.2061708
1574192206.194763,3.2061973
1574192207.563107,3.206225
1574192208.9280767,3.2062528
1574192210.2953875,3.2062793
1574192211.6635559,3.2063071
1574192213.0313036,3.2063349
1574192214.3994505,3.2063639
1574192215.7675307,3.2063917
1574192217.1349425,3.2064169
1574192218.501105,3.2064484
1574192219.8686726,3.2064724
1574192221.2347956,3.2065015
1574192222.6022217,3.206528
1574192223.9690516,3.2065532
1574192225.3369632,3.206581
1574192226.7040527,3.20661
1574192228.0717988,3.2066365
1574192229.4400635,3.206663
1574192230.8183882,3.2066921
1574192232.1856225,3.2067186
1574192233.5513234,3.2067463
1574192234.9281926,3.2067703
1574192236.2962208,3.2067993
1574192237.6639495,3.2068284
1574192239.0309317,3.2068524
1574192240.3977587,3.2068789
1574192241.765151,3.2069079
1574192243.1315365,3.2069331
1574192244.4989364,3.2069622
1574192245.8662643,3.2069861
1574192247.2327437,3.2070114
1574192248.600927,3.2070392
1574192249.9662526,3.2070644
1574192251.3332176,3.2070934
1574192252.7025018,3.2071212
1574192254.069501,3.2071477
1574192255.4374511,3.2071729
1574192256.8105206,3.2071944
1574192258.1761537,3.2072222
1574192259.5428014,3.2072474
1574192260.9088542,3.2072764
1574192262.2758582,3.2073042
1574192263.6408896,3.2073269
1574192265.0091665,3.207356
1574192266.3762589,3.2073812
1574192267.7440114,3.2074077
1574192269.1110628,3.207433
1574192270.475993,3.2074569
1574192271.8440115,3.2074834
1574192273.209436,3.2075112
1574192274.5773108,3.2075365
1574192275.9423785,3.207563
1574192277.3109193,3.2075882
1574192278.6785161,3.2076135
1574192280.0467038,3.20764
1574192281.4134595,3.2076639
1574192282.7804842,3.2076892
1574192284.1478295,3.2077157
1574192285.513312,3.2077384
1574192286.88039,3.2077662
1574192288.247193,3.2077914
1574192289.6140566,3.2078205
1574192290.9806397,3.2078444
1574192292.3482306,3.2078709
1574192293.7152715,3.2078937
1574192295.083662,3.2079189
1574192296.4511867,3.2079441
1574192297.8186834,3.2079719
1574192299.1835902,3.2079972
1574192300.5497262,3.2080211
1574192301.9257443,3.2080464
1574192303.2922425,3.2080704
1574192304.6600764,3.2080981
1574192306.0276582,3.2081209
1574192307.4222145,3.2081461
1574192308.7876995,3.2081701
1574192310.155346,3.2081966
1574192311.5233066,3.2082218
1574192312.8912058,3.2082496
1574192314.2584972,3.2082748
1574192315.6250134,3.2083013
1574192316.9924104,3.208319
1574192318.36039,3.2083468
1574192319.7275436,3.208372
1574192321.0953872,3.2083947
1574192322.463482,3.2084175
1574192323.8300138,3.2084452
1574192325.1979148,3.208468
1574192326.5661967,3.2084932
1574192327.9329495,3.2085184
1574192329.2992163,3.2085412
1574192330.6671045,3.2085651
1574192332.0343137,3.2085917
1574192333.4022083,3.2086156
1574192334.7718492,3.2086396
1574192336.1394067,3.2086636
1574192337.5058692,3.2086876
1574192338.8715358,3.2087141
1574192340.2369182,3.2087381
1574192341.6038353,3.2087608
1574192342.9709578,3.2087848
1574192344.3388155,3.2088087
1574192345.7061927,3.208834
1574192347.0744784,3.2088554
1574192348.4499974,3.2088807
1574192349.81821,3.2089059
1574192351.1975846,3.2089299
1574192352.5657232,3.2089514
1574192353.9335134,3.2089754
1574192355.3016098,3.2089981
1574192356.668878,3.2090208
1574192358.0383406,3.2090511
1574192359.4063973,3.2090725
1574192360.7736406,3.2090953
1574192362.140389,3.2091205
1574192363.508076,3.209142
1574192364.8753066,3.2091647
1574192366.2427387,3.2091912
1574192367.6090086,3.2092126
1574192368.9742813,3.2092366
1574192370.3430488,3.2092619
1574192371.710113,3.2092846
1574192373.0773592,3.2093061
1574192374.4452875,3.2093313
1574192375.83434,3.2093528
1574192377.2026076,3.2093767
1574192378.5695243,3.2093995
1574192379.9469428,3.2094234
1574192381.3144078,3.2094474
1574192382.6818285,3.2094689
1574192384.0496433,3.2094941
1574192385.4166522,3.2095168
1574192386.7836134,3.2095396
1574192388.1508877,3.209561
1574192389.5181456,3.209585
1574192390.8890452,3.209609
1574192392.2551942,3.209633
1574192393.6232004,3.2096519
1574192394.9903305,3.2096771
1574192396.3578658,3.2096986
1574192397.7250755,3.2097213
1574192399.0929039,3.2097453
1574192400.4604983,3.209768
1574192401.8285694,3.2097933
1574192403.1978202,3.2098172
1574192404.5647688,3.2098387
1574192405.932112,3.2098589
1574192407.300836,3.2098816
1574192408.6679964,3.2099056
1574192410.0341063,3.209927
1574192411.4010282,3.2099485
1574192412.7684102,3.2099712
1574192414.1359916,3.2099977
1574192415.503587,3.2100167
1574192416.8714826,3.2100419
1574192418.2386136,3.2100596
1574192419.615057,3.2100836
1574192420.9805799,3.2101063
1574192422.3487644,3.2101265
1574192423.7171981,3.210153
1574192425.084782,3.2101732
1574192426.4517972,3.2101908
1574192427.8339891,3.2102161
1574192429.2019453,3.2102401
1574192430.5691402,3.2102615
1574192431.9373167,3.2102842
1574192433.3058822,3.2103044
1574192434.6720395,3.2103272
1574192436.0383477,3.2103511
1574192437.4056563,3.2103739
1574192438.7732759,3.2103941
1574192440.1395469,3.2104168
1574192441.505664,3.210437
1574192442.8735547,3.2104597
1574192444.2405581,3.2104799
1574192445.6085312,3.2105039
1574192446.9773204,3.2105253
1574192448.3450263,3.2105455
1574192449.7119615,3.210567
1574192451.077705,3.210591
1574192452.4431472,3.2106099
1574192453.8102138,3.2106326
1574192455.1784217,3.2106553
1574192456.5443594,3.2106793
1574192457.9091375,3.2106995
1574192459.275138,3.2107184
1574192460.6421702,3.2107424
1574192462.0077069,3.2107601
1574192463.3745284,3.2107803
1574192464.7438858,3.2108055
1574192466.118485,3.210827
1574192467.4843118,3.2108472
1574192468.851843,3.2108674
1574192470.2199442,3.2108901
1574192471.586985,3.2109116
1574192472.9542923,3.2109355
1574192474.3231084,3.2109532
1574192475.6881804,3.2109772
1574192477.0534046,3.2109974
1574192478.4193633,3.2110226
1574192479.7875319,3.2110416
1574192481.1553738,3.2110567
1574192482.5337396,3.2110794
1574192483.90092,3.2111021
1574192485.2663937,3.2111211
1574192486.6331148,3.2111425
1574192487.9996498,3.2111627
1574192489.3678777,3.2111867
1574192490.7332475,3.2112031
1574192492.100379,3.2112246
1574192493.4675996,3.2112498
1574192494.8360476,3.2112662
1574192496.2032065,3.2112902
1574192497.571182,3.2113091
1574192498.9473164,3.2113293
1574192500.312296,3.2113483
1574192501.679463,3.2113748
1574192503.0481534,3.2113937
1574192504.4162629,3.2114152
1574192505.7837045,3.2114354
1574192507.1511362,3.2114543
1574192508.5184436,3.2114745
1574192509.8841896,3.2114922
1574192511.2597146,3.2115136
1574192512.6270225,3.2115338
1574192513.9963186,3.2115591
1574192515.364017,3.211578
1574192516.7316504,3.2115969
1574192518.0990047,3.2116171
1574192519.4669576,3.2116398
1574192520.834197,3.2116563
1574192522.2025568,3.211679
1574192523.57049,3.2116979
1574192524.9361756,3.2117206
1574192526.3046594,3.2117396
1574192527.671838,3.2117598
1574192529.0408251,3.2117812
1574192530.4068782,3.2118001
1574192531.7740743,3.2118191
1574192533.1414726,3.2118405
1574192534.5144706,3.2118607
1574192535.880282,3.2118784
1574192537.247287,3.2118986
1574192538.61503,3.2119213
1574192539.9822607,3.2119402
1574192541.3494382,3.2119604
1574192542.717569,3.2119819
1574192544.085117,3.2120008
1574192545.4529123,3.2120172
1574192546.8347814,3.2120437
1574192548.210929,3.2120602
1574192549.57758,3.2120791
1574192550.944896,3.212098
1574192552.3127224,3.2121207
1574192553.6807268,3.2121384
1574192555.048649,3.2121561
1574192556.4140615,3.2121737
1574192557.7810946,3.2121977
1574192559.1471941,3.2122154
1574192560.5266683,3.2122381
1574192561.8926983,3.2122558
1574192563.2594018,3.212276
1574192564.6250238,3.2122962
1574192565.9933486,3.2123126
1574192567.3608732,3.2123303
1574192568.7256665,3.2123517
1574192570.0922813,3.2123732
1574192571.4595032,3.2123896
1574192572.8246524,3.2124098
1574192574.1929946,3.21243
1574192575.5617454,3.2124502
1574192576.9300468,3.2124666
1574192578.2977414,3.2124906
1574192579.6645217,3.2125057
1574192581.0302608,3.2125259
1574192582.3975613,3.2125448
1574192583.7646945,3.212565
1574192585.1326184,3.212584
1574192586.4995396,3.2126029
1574192587.8656325,3.2126218
1574192589.2305102,3.212642
1574192590.5976684,3.2126584
1574192591.9642193,3.2126786
1574192593.3307605,3.2126988
1574192594.6981688,3.212719
1574192596.0632594,3.2127329
1574192597.4383936,3.2127531
1574192598.8054247,3.2127708
1574192600.170187,3.2127897
1574192601.5378525,3.2128124
1574192602.903434,3.2128288
1574192604.2683673,3.2128528
1574192605.6357617,3.2128692
1574192607.0017345,3.2128869
1574192608.3690453,3.2129033
1574192609.7359204,3.2129222
1574192611.1027105,3.2129412
1574192612.4688458,3.2129639
1574192613.837158,3.2129803
1574192615.2045999,3.2129967
1574192616.5697002,3.2130169
1574192617.9350805,3.2130371
1574192619.3003294,3.2130548
1574192620.6701987,3.2130724
1574192622.0379245,3.2130939
1574192623.4206097,3.213109
1574192624.7865176,3.2131305
1574192626.1524322,3.2131482
1574192627.5189023,3.2131633
1574192628.8854523,3.2131822
1574192630.2526574,3.2132024
1574192631.617742,3.2132176
1574192632.9826987,3.2132365
1574192634.3505988,3.213258
1574192635.7156417,3.2132731
1574192637.083171,3.2132921
1574192638.4508717,3.2133072
1574192639.8196404,3.2133287
1574192641.1845438,3.2133476
1574192642.5491934,3.2133627
1574192643.9149048,3.2133817
1574192645.281369,3.2134031
1574192646.6510057,3.2134195
1574192648.017265,3.2134372
1574192649.3830879,3.2134536
1574192650.7496345,3.2134738
1574192652.1145492,3.2134902
1574192653.481767,3.2135091
1574192654.8577867,3.2135281
1574192656.2247703,3.2135483
1574192657.6010573,3.2135659
1574192658.967556,3.2135824
1574192660.3340716,3.2135988
1574192661.7004993,3.2136164
1574192663.0674365,3.2136354
1574192664.4348133,3.2136543
1574192665.8015022,3.2136707
1574192667.1673656,3.2136871
1574192668.532687,3.2137061
1574192669.899963,3.2137225
1574192671.2662547,3.2137376
1574192672.632192,3.2137578
1574192673.998545,3.2137767
1574192675.3652694,3.2137944
1574192676.7310839,3.2138108
1574192678.0977798,3.2138285
1574192679.4659975,3.2138474
1574192680.8357224,3.2138663
1574192682.204345,3.213879
1574192683.5721545,3.2139004
1574192684.9396255,3.2139156
1574192686.3070211,3.2139332
