time,voltage
1573674132.0172462,3.3389184
1573674133.3829293,3.3389373
1573674134.7484422,3.33896
1573674136.112576,3.3389764
1573674137.4774518,3.3389979
1573674138.8427434,3.3390118
1573674140.2087326,3.3390307
1573674141.573962,3.3390496
1573674142.9399,3.3390686
1573674144.3049033,3.3390837
1573674145.6716173,3.3391052
1573674147.0373256,3.3391254
1573674148.4023073,3.3391418
1573674149.7676158,3.3391557
1573674151.1336727,3.3391759
1573674152.4989755,3.3391935
1573674153.8641515,3.3392112
1573674155.2353249,3.3392314
1573674156.6005008,3.3392465
1573674157.965678,3.339268
1573674159.3308544,3.3392844
1573674160.6970303,3.3393046
1573674162.0622077,3.339316
1573674163.4278562,3.3393374
1573674164.7930357,3.3393551
1573674166.15821,3.3393677
1573674167.523385,3.3393892
1573674168.8895633,3.3394031
1573674170.2547395,3.339422
1573674171.6199596,3.3394409
1573674172.98522,3.3394599
1573674174.3503935,3.3394725
1573674175.7155693,3.3394965
1573674177.0807457,3.3395116
1573674178.4459233,3.3395293
1573674179.8121428,3.3395444
1573674181.177318,3.3395608
1573674182.542495,3.3395772
1573674183.9076724,3.3395949
1573674185.2728512,3.3396138
1573674186.638024,3.3396277
1573674188.0032022,3.3396441
1573674189.3683784,3.3396643
1573674190.7335563,3.3396807
1573674192.0987318,3.3396971
1573674193.465906,3.3397148
1573674194.831084,3.3397287
1573674196.1962616,3.3397451
1573674197.5614367,3.3397653
1573674198.9375207,3.3397792
1573674200.3036041,3.3397981
1573674201.6684668,3.3398107
1573674203.034916,3.3398259
1573674204.4007041,3.3398461
1573674205.7676404,3.339865
1573674207.1357422,3.3398789
1573674208.5033226,3.339894
1573674209.8708818,3.3399105
1573674211.237925,3.3399281
1573674212.6053789,3.3399445
1573674213.9704444,3.3399609
1573674215.3378627,3.3399786
1573674216.7050877,3.3399938
1573674218.0725396,3.3400076
1573674219.4402945,3.3400253
1573674220.8082705,3.3400392
1573674222.1754465,3.3400569
1573674223.543898,3.340072
1573674224.9109952,3.3400872
1573674226.2780316,3.3401036
