time,Voltage (V),Current (A)
1574322774.3143468,2.9550447,0.15
1574322775.713654,2.9550208,0.151
1574322777.090807,2.9550182,0.151
1574322778.505495,2.9550182,0.151
1574322779.8932343,2.9549968,0.151
1574322781.2950912,2.9549829,0.15
1574322782.6832812,2.9549614,0.151
1574322784.0867949,2.9549387,0.151
1574322785.4725778,2.9549299,0.15
1574322786.8769333,2.9549135,0.15
1574322788.2650485,2.954916,0.151
1574322789.6677983,2.9548706,0.151
1574322791.0469759,2.9548643,0.151
1574322792.4535003,2.9548554,0.151
1574322793.8476982,2.9548302,0.15
1574322795.2460783,2.954815,0.15
1574322796.6331217,2.9548011,0.151
1574322798.0278115,2.9547759,0.151
1574322799.4072802,2.9547431,0.15
1574322800.827754,2.9547595,0.15
1574322802.2151577,2.9547342,0.15
1574322803.60999,2.9547254,0.15
1574322804.9875855,2.9547077,0.151
1574322806.4086704,2.9547002,0.151
1574322807.7856138,2.9546901,0.151
1574322809.1980793,2.9546749,0.151
1574322810.585324,2.9546674,0.15
1574322811.987832,2.9546257,0.151
1574322813.3831046,2.9546371,0.15
1574322814.7805302,2.9546118,0.15
1574322816.1669676,2.9545904,0.15
1574322817.5667934,2.9545639,0.151
1574322818.9588282,2.9545803,0.151
1574322820.362189,2.9545563,0.15
1574322821.7481718,2.9545664,0.151
1574322823.1526208,2.9545487,0.15
1574322824.5400934,2.9544995,0.15
1574322825.9402125,2.9544906,0.151
1574322827.3286908,2.9544742,0.15
1574322828.730078,2.9544616,0.151
1574322830.1171765,2.9544376,0.151
1574322831.5197232,2.9544137,0.15
1574322832.906624,2.9544162,0.151
1574322834.3100517,2.9544111,0.151
1574322835.6880882,2.954377,0.151
1574322837.1018548,2.9543442,0.151
1574322838.489433,2.9543493,0.151
1574322839.8932824,2.9543228,0.151
1574322841.2816703,2.9543102,0.151
1574322842.6832883,2.9543013,0.15
1574322844.0727293,2.9542748,0.15
1574322845.4716487,2.9542735,0.151
1574322846.8579457,2.9542836,0.15
1574322848.2598634,2.9542508,0.151
1574322849.648194,2.9542382,0.15
1574322851.0519478,2.9542193,0.151
1574322852.436114,2.9542016,0.151
1574322853.8453038,2.9542029,0.15
1574322855.2386432,2.9541675,0.151
1574322856.6338825,2.9541435,0.151
1574322858.022754,2.9541297,0.151
1574322859.4268317,2.9541158,0.15
1574322860.8154075,2.9540855,0.151
1574322862.2127657,2.9540716,0.15
1574322863.5995255,2.9540754,0.151
1574322865.0057375,2.9540615,0.151
1574322866.3926418,2.9540363,0.151
1574322867.7951949,2.9540388,0.15
1574322869.1737165,2.954006,0.15
1574322870.584654,2.9539959,0.151
1574322871.9783156,2.9539757,0.151
1574322873.3759873,2.9539706,0.151
1574322874.7632976,2.9539668,0.15
1574322876.168978,2.9539466,0.15
1574322877.5587475,2.9539075,0.15
1574322878.9455862,2.9539088,0.151
1574322880.332006,2.9538646,0.151
1574322881.745265,2.9538343,0.151
1574322883.1326067,2.9538394,0.151
1574322884.5362809,2.9538141,0.151
1574322885.9228642,2.9538116,0.151
1574322887.3174512,2.9537952,0.15
1574322888.709724,2.9538028,0.151
1574322890.1188188,2.9537788,0.151
1574322891.5058281,2.9537611,0.151
1574322892.9094808,2.9537346,0.15
1574322894.2973719,2.9537283,0.15
1574322895.6979725,2.9537384,0.151
1574322897.0885081,2.9537232,0.15
1574322898.4877608,2.9537081,0.15
1574322899.8741987,2.9537081,0.151
1574322901.2786908,2.953703,0.151
1574322902.6575704,2.953674,0.151
1574322904.0688775,2.9536551,0.15
1574322905.4543025,2.9536525,0.151
1574322906.8591714,2.9536185,0.15
1574322908.247572,2.9535983,0.151
1574322909.651951,2.9535591,0.151
1574322911.0404758,2.9535453,0.15
1574322912.434907,2.9535276,0.151
1574322913.8150516,2.9535099,0.151
1574322915.2307577,2.9534683,0.15
1574322916.6176896,2.9534847,0.15
1574322918.0108821,2.9534481,0.151
1574322919.3984985,2.9534266,0.151
1574322920.8111095,2.9533963,0.151
1574322922.1972094,2.9534089,0.15
1574322923.6028998,2.9533938,0.15
1574322924.9813588,2.9533622,0.151
1574322926.392274,2.9533547,0.151
1574322927.782263,2.9533547,0.151
1574322929.186486,2.9533092,0.151
1574322930.5742533,2.9533042,0.151
1574322931.9816177,2.9532878,0.151
1574322933.372743,2.9532676,0.15
1574322934.7629154,2.9532474,0.151
1574322936.1502225,2.9532436,0.151
1574322937.5508037,2.9532398,0.15
1574322938.9373825,2.9532436,0.151
1574322940.344821,2.9532322,0.15
1574322941.733376,2.9532171,0.15
1574322943.1351955,2.9531944,0.151
1574322944.5241852,2.9531679,0.151
1574322945.9263742,2.9531489,0.151
1574322947.3156621,2.9531313,0.15
1574322948.7131855,2.95313,0.151
1574322950.091204,2.9531035,0.151
1574322951.5020971,2.9530833,0.15
1574322952.880419,2.9530757,0.151
1574322954.2937725,2.953029,0.151
1574322955.679705,2.953029,0.15
1574322957.0841448,2.9530151,0.151
1574322958.472749,2.9530038,0.151
1574322959.875772,2.9529823,0.15
1574322961.2640371,2.9529546,0.151
1574322962.669643,2.9529445,0.151
1574322964.0599575,2.9529457,0.151
1574322965.4554155,2.9529154,0.151
1574322966.840364,2.9528877,0.151
1574322968.2453387,2.9528788,0.15
1574322969.6330256,2.9528788,0.15
1574322971.0352333,2.9528536,0.151
1574322972.4232395,2.9528498,0.151
1574322973.828204,2.9528283,0.15
1574322975.2148416,2.9527943,0.151
1574322976.6162076,2.9527955,0.151
1574322977.994193,2.9527879,0.15
1574322979.4095924,2.9527854,0.15
1574322980.79819,2.9527577,0.151
1574322982.1967342,2.9527513,0.151
1574322983.5821617,2.9527311,0.151
1574322984.9884918,2.9527261,0.151
1574322986.3679297,2.9527034,0.15
1574322987.779644,2.9526693,0.151
1574322989.1589708,2.9526516,0.151
1574322990.5703049,2.952634,0.151
1574322991.957543,2.9526226,0.151
1574322993.3592973,2.9525961,0.151
1574322994.7483606,2.9526138,0.15
1574322996.1491451,2.952591,0.151
1574322997.5282211,2.9525936,0.151
1574322998.9383955,2.9525683,0.151
1574323000.3268206,2.9525305,0.15
1574323001.7282214,2.9525279,0.151
1574323003.1185765,2.9525141,0.15
1574323004.5195386,2.9524598,0.151
1574323005.9061809,2.952456,0.15
1574323007.3105042,2.9524648,0.15
1574323008.6985657,2.9524547,0.151
1574323010.1021836,2.9524383,0.15
1574323011.488336,2.9524093,0.15
1574323012.8933527,2.9523739,0.151
1574323014.2811244,2.9523525,0.151
1574323015.673405,2.9523639,0.15
1574323017.0592468,2.9523449,0.15
1574323018.46328,2.952326,0.151
1574323019.849387,2.9523007,0.15
1574323021.2616582,2.9522742,0.151
1574323022.647825,2.9522591,0.15
1574323024.0557075,2.9522578,0.151
1574323025.4425023,2.9522477,0.15
1574323026.8427875,2.9522439,0.151
1574323028.232101,2.952201,0.151
1574323029.6346247,2.9521695,0.15
1574323031.0232587,2.9521733,0.15
1574323032.4145339,2.9521569,0.15
1574323033.8031473,2.9521152,0.151
1574323035.212638,2.9520963,0.151
1574323036.6025043,2.95209,0.151
1574323037.9940906,2.9521026,0.15
1574323039.3825867,2.9520622,0.15
1574323040.793576,2.9520357,0.151
1574323042.1793296,2.9520332,0.151
1574323043.5846517,2.9519839,0.15
1574323044.978535,2.9519827,0.15
1574323046.3749156,2.9519536,0.151
1574323047.763216,2.9519435,0.15
1574323049.1703732,2.9519347,0.151
1574323050.5620382,2.9519511,0.15
1574323051.9547257,2.9519246,0.151
1574323053.332319,2.9518943,0.151
1574323054.745785,2.951883,0.151
1574323056.1319299,2.9518577,0.151
1574323057.5346844,2.9518388,0.151
1574323058.922719,2.9518186,0.15
1574323060.3282394,2.9517997,0.15
1574323061.7156398,2.9517908,0.15
1574323063.121396,2.9517542,0.15
1574323064.5088618,2.9517542,0.15
1574323065.9055629,2.9517517,0.15
1574323067.2944705,2.951734,0.151
1574323068.6962178,2.9517063,0.151
1574323070.0827262,2.9516709,0.151
1574323071.485733,2.9516659,0.151
1574323072.862667,2.9516621,0.15
1574323074.276902,2.951657,0.151
1574323075.662873,2.9516128,0.15
1574323077.0601027,2.951599,0.15
1574323078.4507596,2.9515889,0.151
1574323079.8583775,2.9515624,0.151
1574323081.2467406,2.9515346,0.151
1574323082.6507745,2.9515283,0.15
1574323084.0291994,2.9515018,0.15
1574323085.4389575,2.9515018,0.15
1574323086.8299065,2.9514803,0.15
1574323088.2291083,2.9514639,0.151
1574323089.6151395,2.9514399,0.151
1574323091.0194707,2.9514096,0.15
1574323092.4053013,2.9514197,0.151
1574323093.8144956,2.9513894,0.15
1574323095.2001202,2.9513667,0.15
1574323096.59984,2.9513629,0.15
1574323097.9929235,2.9513314,0.151
1574323099.3939214,2.9513137,0.151
1574323100.7814822,2.9512973,0.15
1574323102.1798987,2.9513049,0.15
1574323103.569531,2.9512885,0.151
1574323104.962536,2.9512733,0.151
1574323106.349117,2.9512607,0.15
1574323107.7630007,2.9512556,0.151
1574323109.14929,2.9512266,0.151
1574323110.551726,2.9511913,0.15
1574323111.939243,2.9511951,0.15
1574323113.343562,2.9511585,0.151
1574323114.731946,2.9511496,0.15
1574323116.1330829,2.9511282,0.151
1574323117.5229332,2.951113,0.151
1574323118.9225674,2.951089,0.151
1574323120.3133533,2.9510777,0.15
1574323121.7124014,2.9510499,0.151
1574323123.1006265,2.9510386,0.15
1574323124.5027962,2.9510158,0.15
1574323125.8904881,2.9510133,0.151
1574323127.2922673,2.9509918,0.15
1574323128.6812117,2.9509653,0.151
1574323130.0852473,2.950978,0.15
1574323131.475115,2.950959,0.151
1574323132.8761744,2.9509401,0.151
1574323134.2646523,2.9509161,0.15
1574323135.6636317,2.9508707,0.151
1574323137.0418835,2.9508606,0.151
1574323138.4532976,2.9508139,0.151
1574323139.8399222,2.950805,0.151
1574323141.2438443,2.9507861,0.15
1574323142.6297588,2.9507672,0.151
1574323144.036601,2.9507546,0.151
1574323145.4242303,2.9507407,0.15
1574323146.827292,2.9507129,0.15
1574323148.216439,2.9507066,0.15
1574323149.6172938,2.9507003,0.15
1574323150.9964585,2.9506902,0.15
1574323152.3983564,2.9506776,0.151
1574323153.784874,2.9506435,0.15
1574323155.196437,2.9506359,0.15
1574323156.5827684,2.950622,0.151
1574323157.990999,2.9505955,0.151
1574323159.377121,2.950569,0.15
1574323160.7770104,2.9505513,0.15
1574323162.1643488,2.9505311,0.15
1574323163.5716643,2.9504983,0.15
1574323164.9583282,2.9504781,0.151
1574323166.3583348,2.9504554,0.15
1574323167.7476041,2.950463,0.151
1574323169.150688,2.9504289,0.15
1574323170.5293236,2.9504188,0.15
1574323171.9373348,2.9504049,0.151
1574323173.324096,2.9503898,0.15
1574323174.7277772,2.9503683,0.15
1574323176.1136148,2.9503519,0.151
1574323177.5172024,2.9503418,0.151
1574323178.8970225,2.9503077,0.15
1574323180.3115218,2.9503103,0.151
1574323181.698624,2.9502875,0.151
1574323183.100571,2.9502737,0.15
1574323184.4884233,2.9502547,0.15
1574323185.8873105,2.9502106,0.15
1574323187.2776551,2.9502194,0.151
1574323188.6822598,2.9502017,0.15
1574323190.0602672,2.9501803,0.15
1574323191.4681656,2.9501601,0.151
1574323192.8540258,2.9501777,0.151
1574323194.2590132,2.9501487,0.151
1574323195.6386757,2.9501361,0.15
1574323197.0507603,2.9501209,0.151
1574323198.4385996,2.9501083,0.151
1574323199.8417504,2.9500831,0.15
1574323201.2306368,2.9500515,0.15
1574323202.6347153,2.9500351,0.15
1574323204.023449,2.9499947,0.151
1574323205.4213746,2.9499783,0.15
1574323206.8119493,2.9499821,0.15
1574323208.2115564,2.9499619,0.15
1574323209.597483,2.949943,0.151
1574323211.0021422,2.9499367,0.15
1574323212.3892736,2.9499215,0.151
1574323213.7945359,2.9499001,0.15
1574323215.1814606,2.9498672,0.151
1574323216.5847836,2.9498433,0.151
1574323217.9777517,2.9498205,0.151
1574323219.3758528,2.9498193,0.151
1574323220.7532673,2.9497877,0.151
1574323222.1679158,2.9497713,0.151
1574323223.555434,2.949794,0.151
1574323224.945795,2.9497562,0.15
1574323226.3322473,2.9497713,0.15
1574323227.7441633,2.9497309,0.151
1574323229.1319256,2.9497297,0.15
1574323230.537352,2.9497069,0.151
1574323231.924832,2.9497044,0.15
1574323233.3249233,2.9497044,0.15
1574323234.7139904,2.9496804,0.15
1574323236.116545,2.9496653,0.151
1574323237.50491,2.9496527,0.15
1574323238.9056654,2.9496274,0.15
1574323240.295446,2.9496274,0.151
1574323241.692485,2.9495908,0.15
1574323243.0797043,2.9496009,0.15
1574323244.4851236,2.9496097,0.151
1574323245.8706665,2.9495757,0.151
1574323247.2770414,2.9495542,0.15
1574323248.6647747,2.9495441,0.151
1574323250.056525,2.9495441,0.151
1574323251.4432373,2.9495189,0.151
1574323252.849089,2.9494797,0.15
1574323254.237639,2.9494734,0.151
1574323255.646207,2.9494595,0.15
1574323257.0232518,2.9494558,0.151
1574323258.4378138,2.9494318,0.151
1574323259.8153875,2.9494154,0.151
1574323261.225912,2.94938,0.151
1574323262.6137326,2.9493586,0.15
1574323264.014442,2.9493661,0.151
1574323265.4029675,2.9493447,0.151
1574323266.8103426,2.949327,0.15
1574323268.198317,2.9492816,0.151
1574323269.5907562,2.9492664,0.151
1574323270.9845784,2.9492614,0.15
1574323272.3879292,2.9492538,0.151
1574323273.7742097,2.9492349,0.151
1574323275.177908,2.949192,0.151
1574323276.5645306,2.949192,0.151
1574323277.968081,2.9491655,0.15
1574323279.3555822,2.9491554,0.151
1574323280.758904,2.9491314,0.15
1574323282.14725,2.9491251,0.15
1574323283.5541184,2.9490822,0.151
1574323284.9305997,2.9490721,0.151
1574323286.3297737,2.9490481,0.15
1574323287.706113,2.9490216,0.151
1574323289.1319835,2.949014,0.15
1574323290.5216508,2.9489837,0.151
1574323291.9218285,2.9489648,0.151
1574323293.3003786,2.9489888,0.15
1574323294.7116504,2.9489534,0.15
1574323296.0985901,2.9489395,0.151
1574323297.5014856,2.9489181,0.151
1574323298.8876176,2.9489017,0.15
1574323300.2935965,2.9488663,0.151
1574323301.6813796,2.9488625,0.151
1574323303.0798159,2.9488449,0.151
1574323304.467033,2.9488411,0.15
1574323305.8732312,2.9488209,0.15
1574323307.2610564,2.9488057,0.15
1574323308.6631439,2.9487931,0.151
1574323310.0418563,2.9487767,0.151
1574323311.45194,2.948759,0.151
1574323312.8308392,2.9487502,0.151
1574323314.2435396,2.9487237,0.15
1574323315.6294603,2.9486808,0.151
1574323317.0297086,2.9486909,0.15
1574323318.4193077,2.9486656,0.151
1574323319.8157904,2.9486379,0.151
1574323321.2025132,2.9486215,0.15
1574323322.6170087,2.9486126,0.151
1574323324.0061316,2.9486151,0.151
1574323325.404191,2.9485849,0.15
1574323326.7918286,2.9485836,0.15
1574323328.1982937,2.9485697,0.15
1574323329.5833862,2.9485571,0.151
1574323330.992801,2.9485331,0.151
1574323332.3830261,2.9485154,0.151
1574323333.779239,2.9485142,0.151
1574323335.165434,2.948494,0.151
1574323336.569988,2.9484927,0.15
1574323337.957472,2.9484826,0.15
1574323339.3479137,2.9484624,0.15
1574323340.734188,2.9484473,0.15
1574323342.147037,2.9484384,0.15
1574323343.535425,2.9484094,0.15
1574323344.9362779,2.9483854,0.151
1574323346.3246932,2.9483842,0.151
1574323347.7251287,2.9483779,0.151
1574323349.1122136,2.9483375,0.151
1574323350.5181382,2.9483299,0.151
1574323351.9060688,2.948311,0.151
1574323353.3103743,2.9482958,0.151
1574323354.6975539,2.9482718,0.151
1574323356.1011298,2.9482895,0.151
1574323357.4893765,2.9482554,0.151
1574323358.8873923,2.9482453,0.15
1574323360.2732694,2.948234,0.15
1574323361.6777458,2.9481999,0.15
1574323363.0654972,2.9481885,0.151
1574323364.4683993,2.9481658,0.15
1574323365.8545866,2.9481242,0.15
1574323367.2596567,2.948085,0.15
1574323368.6460638,2.9481141,0.151
1574323370.0512714,2.9480762,0.15
1574323371.4395437,2.9480598,0.151
1574323372.8411977,2.9480674,0.151
1574323374.2302706,2.9480699,0.15
1574323375.6293182,2.9480093,0.15
1574323377.007457,2.947984,0.151
1574323378.4206355,2.9479512,0.151
1574323379.8068175,2.94795,0.151
1574323381.2101357,2.9479386,0.151
1574323382.5974872,2.94795,0.15
1574323383.9937732,2.9478805,0.15
1574323385.3823812,2.9478995,0.151
1574323386.7932932,2.9478768,0.151
1574323388.1818736,2.9478957,0.151
1574323389.583306,2.9478692,0.151
1574323390.9618757,2.9478515,0.15
1574323392.3713965,2.947796,0.151
1574323393.7596607,2.9477935,0.15
1574323395.1617966,2.9477531,0.15
1574323396.5482576,2.9477215,0.151
1574323397.9516869,2.9476988,0.151
1574323399.3371527,2.9476748,0.151
1574323400.7425935,2.9476521,0.15
1574323402.1289215,2.9476584,0.151
1574323403.527976,2.947647,0.151
1574323404.9165483,2.9476256,0.151
1574323406.3235574,2.9476332,0.151
1574323407.7118526,2.9476142,0.151
1574323409.1051342,2.9475726,0.15
1574323410.491598,2.9475473,0.15
1574323411.9026327,2.9475549,0.151
1574323413.2898824,2.9475675,0.15
1574323414.6927648,2.9475322,0.151
1574323416.0703168,2.9475398,0.151
1574323417.483106,2.9475196,0.15
1574323418.870168,2.9474905,0.15
1574323420.2746143,2.9474792,0.15
1574323421.6618528,2.9474855,0.151
1574323423.0668263,2.9474842,0.151
1574323424.4549637,2.9474615,0.15
1574323425.853559,2.9474527,0.151
1574323427.2446306,2.9474186,0.151
1574323428.6464741,2.9473807,0.15
1574323430.024032,2.9473479,0.151
1574323431.4348233,2.947334,0.15
1574323432.8244252,2.9473302,0.15
1574323434.2265167,2.9473328,0.151
1574323435.6117036,2.9472962,0.15
1574323437.0083027,2.9472873,0.151
1574323438.4000819,2.9472633,0.15
1574323439.8118544,2.9472293,0.151
1574323441.2006671,2.9472368,0.151
1574323442.6002076,2.947204,0.151
1574323443.993411,2.9471813,0.15
1574323445.3860352,2.9471674,0.15
1574323446.7654471,2.947146,0.15
1574323448.177584,2.9471093,0.151
1574323449.5638912,2.9471043,0.15
1574323450.969049,2.9471018,0.151
1574323452.3500946,2.9471005,0.151
1574323453.7612462,2.9470967,0.151
1574323455.1472878,2.9471005,0.151
1574323456.5509222,2.9470664,0.151
1574323457.939523,2.9470488,0.15
1574323459.3421557,2.9470412,0.151
1574323460.730208,2.9470336,0.151
1574323462.1288307,2.9470084,0.15
1574323463.5176163,2.9469945,0.15
1574323464.9202116,2.9469907,0.151
1574323466.307419,2.9469478,0.15
1574323467.713474,2.9469453,0.151
1574323469.0988495,2.9469263,0.15
1574323470.4997468,2.9468935,0.15
1574323471.8860607,2.9468822,0.15
1574323473.2782006,2.9468468,0.151
1574323474.6671553,2.9468178,0.15
1574323476.0818675,2.9468064,0.151
1574323477.4696074,2.9468329,0.15
1574323478.8716588,2.9468064,0.151
1574323480.2630885,2.9467774,0.15
1574323481.660283,2.946766,0.151
1574323483.0388288,2.9467282,0.151
1574323484.4513688,2.9467168,0.151
1574323485.83729,2.946684,0.15
1574323487.2429674,2.9466865,0.15
1574323488.6284149,2.9466524,0.151
1574323490.0352526,2.946636,0.15
1574323491.4238977,2.9466184,0.151
1574323492.8258395,2.9465944,0.15
1574323494.2149363,2.946583,0.151
1574323495.6126828,2.9465451,0.151
1574323497.0022433,2.9465262,0.15
1574323498.3933434,2.9465123,0.151
1574323499.7723293,2.9465174,0.151
1574323501.1930468,2.9465237,0.151
1574323502.5809543,2.9465048,0.15
1574323503.989526,2.9464858,0.151
1574323505.376549,2.9464644,0.151
1574323506.7751186,2.9464391,0.151
1574323508.162937,2.9464202,0.15
1574323509.5643365,2.9463886,0.15
1574323510.9548843,2.9463849,0.151
1574323512.3629792,2.9463659,0.151
1574323513.7536805,2.9463823,0.151
1574323515.1437645,2.9463344,0.151
1574323516.5310495,2.9463104,0.15
1574323517.935903,2.946299,0.15
1574323519.3233254,2.9462914,0.15
1574323520.725909,2.946294,0.151
1574323522.1122527,2.9462725,0.15
1574323523.51807,2.9462624,0.151
1574323524.8953958,2.9462485,0.151
1574323526.3365421,2.9462208,0.15
1574323527.7187548,2.9462157,0.151
1574323529.09594,2.9462018,0.151
1574323530.473126,2.9461779,0.15
1574323531.8877668,2.9461337,0.15
1574323533.2650185,2.9461097,0.15
1574323534.680842,2.9461223,0.151
1574323536.0584302,2.9461147,0.15
1574323537.466709,2.9460718,0.15
1574323538.852892,2.9460542,0.15
1574323540.2583427,2.9460264,0.15
1574323541.6464765,2.9460163,0.15
1574323543.0503383,2.9460049,0.15
1574323544.4386978,2.945962,0.151
1574323545.8377063,2.945957,0.15
1574323547.226426,2.9459191,0.15
1574323548.6209273,2.9458951,0.15
1574323550.0120242,2.9458951,0.15
1574323551.416404,2.9458838,0.151
1574323552.8045096,2.9458812,0.151
1574323554.2092292,2.945856,0.15
1574323555.5957713,2.9458106,0.151
1574323557.0015213,2.9458244,0.15
1574323558.388338,2.9457891,0.15
1574323559.7901359,2.945774,0.151
1574323561.183121,2.9457702,0.15
1574323562.5834274,2.9457424,0.151
1574323563.9706118,2.9457083,0.151
