time,voltage
1574111460.5136487,3.9892368
1574111461.8864753,3.989158
1574111463.2555795,3.9890805
1574111464.6377413,3.989003
1574111466.0065987,3.9889118
1574111467.3795226,3.9888268
1574111468.751567,3.9887543
1574111470.1203897,3.988688
1574111471.4904685,3.9885993
1574111472.8617036,3.9885268
1574111474.2294755,3.9884455
1574111475.600758,3.9883593
1574111476.9720008,3.9882793
1574111478.3438995,3.9881968
1574111479.714993,3.9881155
1574111481.0828815,3.9880505
1574111482.4535215,3.987968
1574111483.8237946,3.9878892
1574111485.1930382,3.9878155
1574111486.5654619,3.9877405
1574111487.9369102,3.987663
1574111489.3065665,3.9875792
1574111490.677632,3.9875017
1574111492.0468917,3.9874155
1574111493.416082,3.987333
1574111494.785022,3.9872517
1574111496.1543202,3.9871867
1574111497.520179,3.9871067
1574111498.8894355,3.9870342
1574111500.2633088,3.986958
1574111501.632021,3.986873
1574111503.0048034,3.9867942
1574111504.3782246,3.9867142
1574111505.7497668,3.9866367
1574111507.119528,3.9865705
1574111508.4863675,3.986498
1574111509.8594317,3.986413
1574111511.2302556,3.9863392
1574111512.6016116,3.986258
1574111513.9735997,3.9861842
1574111515.345337,3.9861079
1574111516.71927,3.9860367
1574111518.0912619,3.9859567
1574111519.4608989,3.9858804
1574111520.830424,3.9858042
1574111522.2000706,3.9857304
1574111523.569358,3.9856529
1574111524.9365022,3.9855617
1574111526.3083043,3.9854942
1574111527.6796906,3.9854167
1574111529.05079,3.9853342
1574111530.4214728,3.9852654
1574111531.7924187,3.9851904
1574111533.1665637,3.9851192
1574111534.5382602,3.9850392
1574111535.9095397,3.9849579
1574111537.280546,3.9848817
1574111538.6518548,3.9848154
1574111540.0231078,3.9847392
1574111541.3947346,3.9846579
1574111542.7659943,3.9845726
1574111544.1378412,3.9845051
1574111545.5084462,3.9844239
1574111546.879835,3.9843551
1574111548.2509289,3.9842851
1574111549.6218903,3.9842126
1574111550.9928315,3.9841276
1574111552.364822,3.9840376
1574111553.7357857,3.9839763
1574111555.1058388,3.9838988
1574111556.4775844,3.9838238
1574111557.8483572,3.9837488
1574111559.219908,3.9836701
1574111560.5911412,3.9836026
1574111561.9628994,3.9835201
1574111563.3340535,3.9834551
1574111564.7052631,3.9833851
1574111566.0769992,3.9833113
